chr	start	end	silencer
chr7	37256276	37256476	0
chr12	23757895	23758095	0
chr4	69559616	69559816	0
chr5	105582396	105582596	0
chr11	97029236	97029436	0
chr11	61795776	61795976	0
chr17	42446975	42447175	0
chr12	107090655	107090855	0
chr1	51297475	51297675	0
chr8	141267980	141268180	0
chr1	193830216	193830416	0
chr5	98435256	98435456	0
chr1	208771496	208771696	0
chr17	72425515	72425715	0
chr1	63590615	63590815	0
chr5	88852095	88852295	0
chr2	47980095	47980295	0
chr6	123700456	123700656	0
chr7	133105265	133105465	0
chr7	6696416	6696616	0
chr6	149770315	149770515	0
chr19	309160	309360	0
chr6	111222456	111222656	0
chr1	190293056	190293256	0
chr10	21527936	21528136	0
chr11	37927716	37927916	0
chr16	27467215	27467415	0
chr6	142716896	142717096	0
chr17	73414615	73414815	0
chr6	82579576	82579776	0
chr10	67054196	67054396	0
chr1	194690836	194691036	0
chr6	158080635	158080835	0
chr1	210250045	210250245	0
chr17	4294926	4295126	0
chr13	97185116	97185316	0
chr10	82467235	82467435	0
chr2	44498595	44498795	0
chr1	190811546	190811746	0
chr3	57738156	57738356	0
chr1	105970256	105970456	0
chr5	28826836	28827036	0
chr3	125889396	125889596	0
chr1	189522596	189522796	0
chr12	8137596	8137796	0
chr19	252615	252815	0
chr2	15598485	15598685	0
chr7	48512616	48512816	0
chr12	119665156	119665356	0
chr3	124817795	124817995	0
chr1	67732556	67732756	0
chr12	96487535	96487735	0
chr19	48784336	48784536	0
chr11	57947196	57947396	0
chr19	49262435	49262635	0
chr3	61575616	61575816	0
chr8	131166656	131166856	0
chr2	225299456	225299656	0
chr19	21364186	21364386	0
chr21	16349195	16349395	0
chr19	6795175	6795375	0
chr19	48056965	48057165	0
chr6	20520035	20520235	0
chr5	101374096	101374296	0
chr19	13603116	13603316	0
chr1	48483276	48483476	0
chr17	17082756	17082956	0
chr6	41491675	41491875	0
chr5	143428056	143428256	0
chr12	71439595	71439795	0
chr16	1187655	1187855	0
chr7	23633426	23633626	0
chr2	40017656	40017856	0
chr16	87353678	87353878	0
chr14	66512176	66512376	0
chr5	84796816	84797016	0
chr14	94642755	94642955	0
chr20	46967916	46968116	0
chr5	76180406	76180606	0
chr3	129627366	129627566	0
chr8	66409896	66410096	0
chr21	23275516	23275716	0
chr10	76930055	76930255	0
chr14	23874455	23874655	0
chr1	70457396	70457596	0
chr12	77081115	77081315	0
chr18	22411915	22412115	0
chr2	122854356	122854556	0
chr20	33743816	33744016	0
chr16	27124696	27124896	0
chr11	67584636	67584836	0
chr15	102070415	102070615	0
chr16	49695920	49696120	0
chr4	134277576	134277776	0
chr2	76182016	76182216	0
chr11	86495495	86495695	0
chr19	18004680	18004880	0
chr6	124068116	124068316	0
chr19	55259196	55259396	0
chr7	95378916	95379116	0
chr7	24457255	24457455	0
chr14	77710295	77710495	0
chr15	84820016	84820216	0
chr15	28957436	28957636	0
chr11	94749435	94749635	0
chr7	136013415	136013615	0
chr6	126941976	126942176	0
chr6	125853255	125853455	0
chr12	88570596	88570796	0
chr19	463245	463445	0
chr4	165972335	165972535	0
chr1	187235296	187235496	0
chr17	2525236	2525436	0
chr2	33617516	33617716	0
chr6	150177485	150177685	0
chr17	42445235	42445435	0
chr6	158607156	158607356	0
chr3	49619816	49620016	0
chr19	15719056	15719256	0
chr11	97360436	97360636	0
chr1	115203025	115203225	0
chr5	141457935	141458135	0
chr3	84097606	84097806	0
chr1	77309875	77310075	0
chr6	6484075	6484275	0
chr5	765255	765455	0
chr1	227574935	227575135	0
chr9	37832995	37833195	0
chr6	14889555	14889755	0
chr20	33516176	33516376	0
chr1	156351875	156352075	0
chr6	90306275	90306475	0
chr7	1318775	1318975	0
chr5	35729776	35729976	0
chr14	78311135	78311335	0
chr1	195839676	195839876	0
chr6	123682896	123683096	0
chr8	59988736	59988936	0
chr4	36759996	36760196	0
chr7	70358475	70358675	0
chr19	3942865	3943065	0
chr17	74078956	74079156	0
chr18	34844615	34844815	0
chr6	68399315	68399515	0
chr2	136711535	136711735	0
chr3	160913616	160913816	0
chr14	81830875	81831075	0
chr12	121028760	121028960	0
chr14	65910295	65910495	0
chr9	105800156	105800356	0
chr1	2622475	2622675	0
chrX	70718855	70719055	0
chr12	70388725	70388925	0
chr10	64952695	64952895	0
chr17	41736075	41736275	0
chr11	108011436	108011636	0
chr12	95944515	95944715	0
chr6	134090156	134090356	0
chr14	58806496	58806696	0
chr8	19030396	19030596	0
chr12	51146266	51146466	0
chr17	45576086	45576286	0
chrX	2984716	2984916	0
chr11	58417955	58418155	0
chr6	118100336	118100536	0
chr7	148034436	148034636	0
chr9	80008926	80009126	0
chr6	80868376	80868576	0
chr5	28786296	28786496	0
chr5	171404696	171404896	0
chr7	73771316	73771516	0
chr5	105292236	105292436	0
chr7	75907965	75908165	0
chr5	71986285	71986485	0
chr1	224382735	224382935	0
chr1	118843595	118843795	0
chr19	4506355	4506555	0
chr20	47095915	47096115	0
chr14	55944455	55944655	0
chr7	101276056	101276256	0
chr6	121483716	121483916	0
chr6	18312726	18312926	0
chr7	129184675	129184875	0
chr15	58628635	58628835	0
chr2	80723996	80724196	0
chr17	1547836	1548036	0
chr15	64887735	64887935	0
chr2	140629615	140629815	0
chr7	82977476	82977676	0
chr10	19175096	19175296	0
chr22	38113356	38113556	0
chr8	8191535	8191735	0
chr7	22219296	22219496	0
chr1	9038755	9038955	0
chr5	82682916	82683116	0
chr3	195825295	195825495	0
chr1	219051816	219052016	0
chr7	133266766	133266966	0
chr19	8252566	8252766	0
chr1	103124936	103125136	0
chr19	43725556	43725756	0
chr6	4066975	4067175	0
chr22	17993175	17993375	0
chr12	49304075	49304275	0
chr2	122908735	122908935	0
chr2	69487175	69487375	0
chr8	19007276	19007476	0
chr1	182979255	182979455	0
chr2	86371975	86372175	0
chr17	51665736	51665936	0
chr20	50278216	50278416	0
chr11	110676796	110676996	0
chr3	31154096	31154296	0
chr7	95657516	95657716	0
chr3	53015756	53015956	0
chr12	123936616	123936816	0
chr4	69991716	69991916	0
chr6	88384116	88384316	0
chr8	102082545	102082745	0
chr19	13615840	13616040	0
chr3	17968675	17968875	0
chr14	21820735	21820935	0
chr10	108748036	108748236	0
chr3	127284715	127284915	0
chr5	73439666	73439866	0
chr2	144648446	144648646	0
chr12	48845275	48845475	0
chr20	37393616	37393816	0
chr3	128475496	128475696	0
chr6	135277235	135277435	0
chr3	111227476	111227676	0
chr10	87412336	87412536	0
chr12	32526715	32526915	0
chr5	52526116	52526316	0
chr2	84128615	84128815	0
chr3	76747416	76747616	0
chr17	78323096	78323296	0
chr12	64291805	64292005	0
chr7	75718376	75718576	0
chr12	117244795	117244995	0
chr16	47525095	47525295	0
chr7	9057036	9057236	0
chr19	8394376	8394576	0
chr11	76198536	76198736	0
chr20	1669696	1669896	0
chr3	20811066	20811266	0
chr10	15582815	15583015	0
chr7	22281496	22281696	0
chrX	53948415	53948615	0
chr1	9001995	9002195	0
chr7	143781285	143781485	0
chr15	28191455	28191655	0
chr2	114356855	114357055	0
chr18	44608056	44608256	0
chr6	17206140	17206340	0
chr7	158223255	158223455	0
chr3	33238655	33238855	0
chr3	9391505	9391705	0
chr7	17561116	17561316	0
chr12	16154456	16154656	0
chr5	55312316	55312516	0
chr17	54926575	54926775	0
chr3	10531235	10531435	0
chr11	98473476	98473676	0
chr19	48612706	48612906	0
chr8	99406215	99406415	0
chr19	5158736	5158936	0
chr6	35580565	35580765	0
chr6	113399136	113399336	0
chr19	33651406	33651606	0
chr7	72019500	72019700	0
chr7	43138556	43138756	0
chr12	1186056	1186256	0
chr9	34438535	34438735	0
chr20	56205315	56205515	0
chr11	3541176	3541376	0
chr12	23964815	23965015	0
chrX	151284875	151285075	0
chr4	4054725	4054925	0
chr19	2401095	2401295	0
chr12	74006456	74006656	0
chr16	50921475	50921675	0
chr10	21616575	21616775	0
chr8	25517835	25518035	0
chr17	46906095	46906295	0
chr5	118902365	118902565	0
chr1	9593055	9593255	0
chr7	23450436	23450636	0
chr6	68112555	68112755	0
chr3	194142995	194143195	0
chr19	17709895	17710095	0
chr10	70710735	70710935	0
chr22	43052596	43052796	0
chr16	29760196	29760396	0
chr17	74531375	74531575	0
chr1	24832295	24832495	0
chr5	105238856	105239056	0
chr1	235793635	235793835	0
chr2	226290916	226291116	0
chr7	51873956	51874156	0
chr20	23522056	23522256	0
chr7	155717096	155717296	0
chr14	54932455	54932655	0
chr17	1907775	1907975	0
chr8	54663595	54663795	0
chr2	188978856	188979056	0
chr6	163554175	163554375	0
chr14	65165795	65165995	0
chr7	105844035	105844235	0
chr20	50376585	50376785	0
chr17	45430136	45430336	0
chr1	64889356	64889556	0
chr16	30045955	30046155	0
chr2	68796866	68797066	0
chr12	108848335	108848535	0
chrX	96755176	96755376	0
chr11	175435	175635	0
chr2	203803696	203803896	0
chr2	32594116	32594316	0
chr1	150388316	150388516	0
chr15	39091496	39091696	0
chr19	7255215	7255415	0
chr5	74272586	74272786	0
chr6	123173380	123173580	0
chr6	108507575	108507775	0
chrX	62694896	62695096	0
chr1	246873255	246873455	0
chr15	91065535	91065735	0
chr7	111348195	111348395	0
chr18	29019895	29020095	0
chr5	108899516	108899716	0
chr21	21605435	21605635	0
chr5	111605495	111605695	0
chr11	117812155	117812355	0
chr21	32769395	32769595	0
chr1	226763475	226763675	0
chr6	118709736	118709936	0
chr8	18608076	18608276	0
chr19	40448036	40448236	0
chr19	2884136	2884336	0
chr17	70989056	70989256	0
chr5	105552306	105552506	0
chr7	23090816	23091016	0
chr8	81080805	81081005	0
chr11	22578016	22578216	0
chr7	136268456	136268656	0
chr6	155492375	155492575	0
chr2	175549695	175549895	0
chr8	12060436	12060636	0
chr14	92500745	92500945	0
chr6	145738136	145738336	0
chr17	8710395	8710595	0
chr3	128550156	128550356	0
chr19	54347276	54347476	0
chr2	232446115	232446315	0
chr14	47289556	47289756	0
chr19	15718816	15719016	0
chr7	147530835	147531035	0
chr11	15080796	15080996	0
chr3	133618246	133618446	0
chr8	42545316	42545516	0
chr3	17371496	17371696	0
chr20	3106716	3106916	0
chr12	115575656	115575856	0
chr8	63789996	63790196	0
chr1	168757376	168757576	0
chr3	152866555	152866755	0
chr1	219767400	219767600	0
chr5	9933036	9933236	0
chr8	98954605	98954805	0
chr17	37542556	37542756	0
chr1	53529615	53529815	0
chr6	65391716	65391916	0
chr1	184753016	184753216	0
chr5	58336135	58336335	0
chr6	17015735	17015935	0
chr5	173586500	173586700	0
chr14	92252276	92252476	0
chr1	46497155	46497355	0
chr18	60893075	60893275	0
chr20	3848596	3848796	0
chr2	152983315	152983515	0
chr3	53256436	53256636	0
chr16	58971696	58971896	0
chr17	42605936	42606136	0
chr1	188809816	188810016	0
chr6	134411336	134411536	0
chr2	223897526	223897726	0
chr2	225107336	225107536	0
chr5	107090256	107090456	0
chr6	18142096	18142296	0
chr15	58705585	58705785	0
chr8	105406485	105406685	0
chr19	4467885	4468085	0
chr20	6005436	6005636	0
chr10	76903035	76903235	0
chr19	56840456	56840656	0
chr5	178481476	178481676	0
chr20	17724406	17724606	0
chr1	235838435	235838635	0
chr6	170622955	170623155	0
chr12	28480656	28480856	0
chr10	43072696	43072896	0
chr1	22047876	22048076	0
chr20	46099476	46099676	0
chr8	100036775	100036975	0
chr6	107569426	107569626	0
chr11	76232876	76233076	0
chr20	23673856	23674056	0
chr5	157361876	157362076	0
chr11	110236996	110237196	0
chr3	61522796	61522996	0
chr22	23846716	23846916	0
chr11	13574446	13574646	0
chr17	58326326	58326526	0
chr9	625136	625336	0
chr6	16918856	16919056	0
chr10	104051236	104051436	0
chr10	116508836	116509036	0
chr12	60636335	60636535	0
chr15	61945395	61945595	0
chr4	97018296	97018496	0
chr16	27736975	27737175	0
chr12	83313636	83313836	0
chr18	29348115	29348315	0
chr20	47180260	47180460	0
chr16	18310656	18310856	0
chr12	46060726	46060926	0
chr6	161217396	161217596	0
chr3	176079656	176079856	0
chr12	133384300	133384500	0
chr2	76558136	76558336	0
chr3	87222996	87223196	0
chr5	65362576	65362776	0
chr5	21050096	21050296	0
chr18	29379315	29379515	0
chr5	65175545	65175745	0
chr7	158063140	158063340	0
chr13	77096336	77096536	0
chr1	187982036	187982236	0
chr4	70305736	70305936	0
chr9	5718356	5718556	0
chr17	17390356	17390556	0
chr5	135621276	135621476	0
chr21	41405376	41405576	0
chr12	99107065	99107265	0
chr9	34415	34615	0
chr9	94582755	94582955	0
chr17	37117736	37117936	0
chr15	92000075	92000275	0
chr1	219141456	219141656	0
chr21	45675375	45675575	0
chr12	23098215	23098415	0
chr20	29929315	29929515	0
chr17	42007125	42007325	0
chr1	179969116	179969316	0
chr3	173092396	173092596	0
chr18	29888806	29889006	0
chr7	71202636	71202836	0
chr7	31438516	31438716	0
chr15	51720655	51720855	0
chr11	134213695	134213895	0
chr6	30278936	30279136	0
chr14	20869335	20869535	0
chr17	2685485	2685685	0
chr18	6767675	6767875	0
chr12	128598716	128598916	0
chr16	88050876	88051076	0
chr6	15650305	15650505	0
chr6	142237916	142238116	0
chr2	156933655	156933855	0
chr3	160756585	160756785	0
chr3	82159556	82159756	0
chr10	28238696	28238896	0
chr10	3424996	3425196	0
chr6	15714375	15714575	0
chr12	19128936	19129136	0
chr1	54396655	54396855	0
chr12	124105996	124106196	0
chr6	155845056	155845256	0
chr5	134414775	134414975	0
chr15	52096235	52096435	0
chr1	223489675	223489875	0
chr6	100513336	100513536	0
chr7	50524135	50524335	0
chr10	65109856	65110056	0
chr3	83227596	83227796	0
chr3	32994875	32995075	0
chr11	63730235	63730435	0
chr2	56098855	56099055	0
chr8	31064915	31065115	0
chr17	14926986	14927186	0
chr3	99751176	99751376	0
chr6	118049876	118050076	0
chr12	74883495	74883695	0
chr12	27776665	27776865	0
chr15	45205376	45205576	0
chr21	20570296	20570496	0
chr22	38800220	38800420	0
chr6	50852135	50852335	0
chr3	76923116	76923316	0
chr3	164178496	164178696	0
chr19	38527875	38528075	0
chr4	62512976	62513176	0
chr6	35559035	35559235	0
chr1	242039435	242039635	0
chrX	151121895	151122095	0
chr12	64140356	64140556	0
chr1	190568916	190569116	0
chr21	19373396	19373596	0
chr15	56650855	56651055	0
chr20	23624386	23624586	0
chr9	26790196	26790396	0
chr16	18033636	18033836	0
chr11	40058676	40058876	0
chr1	225915655	225915855	0
chr5	20595246	20595446	0
chr16	17232935	17233135	0
chr8	40302296	40302496	0
chr22	25720426	25720626	0
chr17	46837895	46838095	0
chrX	56152456	56152656	0
chr10	104693816	104694016	0
chr6	82511356	82511556	0
chr18	51966736	51966936	0
chr16	5204096	5204296	0
chr6	82579776	82579976	0
chr22	48664696	48664896	0
chr2	38568135	38568335	0
chr7	65587396	65587596	0
chr19	10472180	10472380	0
chr17	525716	525916	0
chr6	125470786	125470986	0
chr19	6141318	6141518	0
chrX	100346715	100346915	0
chr17	29015836	29016036	0
chr1	194252816	194253016	0
chr1	24519565	24519765	0
chr6	21679395	21679595	0
chr17	5923376	5923576	0
chrX	4158986	4159186	0
chr1	54207755	54207955	0
chr14	44897796	44897996	0
chr22	18525255	18525455	0
chr10	82377635	82377835	0
chr12	25075255	25075455	0
chr3	42024095	42024295	0
chr6	46021396	46021596	0
chr5	65738816	65739016	0
chr21	45674965	45675165	0
chr8	125315885	125316085	0
chr2	223795716	223795916	0
chr8	66513626	66513826	0
chr6	125583156	125583356	0
chr10	98849416	98849616	0
chr7	131217415	131217615	0
chr5	105947256	105947456	0
chr5	177404900	177405100	0
chr11	18555476	18555676	0
chr3	56159416	56159616	0
chr19	55527536	55527736	0
chr12	31968156	31968356	0
chr20	4711395	4711595	0
chr3	70730436	70730636	0
chr6	35742155	35742355	0
chr10	17305616	17305816	0
chr6	151289176	151289376	0
chr22	21514855	21515055	0
chr11	76714915	76715115	0
chr17	29116856	29117056	0
chr5	105268076	105268276	0
chr6	5293915	5294115	0
chr3	195405376	195405576	0
chr3	137730636	137730836	0
chr12	128273036	128273236	0
chr2	69666796	69666996	0
chr7	152584925	152585125	0
chr7	72725476	72725676	0
chr1	246818895	246819095	0
chr6	80921736	80921936	0
chr19	7676215	7676415	0
chr3	23216156	23216356	0
chr17	13633056	13633256	0
chr5	54118235	54118435	0
chr12	29032355	29032555	0
chr1	110251545	110251745	0
chr19	3285540	3285740	0
chr8	33549056	33549256	0
chr1	226679315	226679515	0
chr5	84589336	84589536	0
chr13	32188296	32188496	0
chr10	66365695	66365895	0
chr1	67979496	67979696	0
chr9	137901835	137902035	0
chr17	55712216	55712416	0
chr11	67646186	67646386	0
chr12	25474515	25474715	0
chr8	25496156	25496356	0
chr3	195517976	195518176	0
chr1	229966535	229966735	0
chr2	174490160	174490360	0
chr20	17927816	17928016	0
chr7	23798556	23798756	0
chr1	31901736	31901936	0
chr18	56460096	56460296	0
chr5	86795836	86796036	0
chr11	16505096	16505296	0
chr22	30237916	30238116	0
chr10	38314295	38314495	0
chr12	122987616	122987816	0
chr3	44141155	44141355	0
chr6	83884086	83884286	0
chr1	92553196	92553396	0
chr11	126262755	126262955	0
chr3	17160835	17161035	0
chr7	1933576	1933776	0
chr15	43163136	43163336	0
chr20	48516536	48516736	0
chr1	233265375	233265575	0
chr1	223168875	223169075	0
chr1	242032495	242032695	0
chr19	28908415	28908615	0
chr16	8810515	8810715	0
chr12	128468516	128468716	0
chr10	82498475	82498675	0
chr19	23841976	23842176	0
chr1	188372216	188372416	0
chr12	26726435	26726635	0
chr12	95335095	95335295	0
chr7	44785136	44785336	0
chr6	36670655	36670855	0
chr2	82623576	82623776	0
chr1	36584455	36584655	0
chr20	48990536	48990736	0
chrX	141048466	141048666	0
chr11	66833300	66833500	0
chr21	16930375	16930575	0
chr3	130595996	130596196	0
chr7	136710656	136710856	0
chr5	157030435	157030635	0
chr2	130469436	130469636	0
chr1	189875496	189875696	0
chr3	71340176	71340376	0
chr15	23232615	23232815	0
chr1	112990075	112990275	0
chr8	22802885	22803085	0
chr1	118837615	118837815	0
chr19	4628095	4628295	0
chr5	101015636	101015836	0
chr12	76614655	76614855	0
chr17	80039896	80040096	0
chr6	110520896	110521096	0
chr5	105365666	105365866	0
chr20	62481296	62481496	0
chr15	42525395	42525595	0
chr17	73829036	73829236	0
chr4	165136336	165136536	0
chr16	27376685	27376885	0
chr7	149339835	149340035	0
chr1	113438135	113438335	0
chr6	69071216	69071416	0
chr10	97573176	97573376	0
chr21	26377756	26377956	0
chr12	92318655	92318855	0
chr1	119394876	119395076	0
chr17	13633256	13633456	0
chrX	19773856	19774056	0
chr4	68018176	68018376	0
chr15	41444575	41444775	0
chr2	130200815	130201015	0
chr6	35564485	35564685	0
chr7	45771736	45771936	0
chr17	17536046	17536246	0
chr6	17728860	17729060	0
chr1	95754875	95755075	0
chr12	76632115	76632315	0
chr19	777876	778076	0
chr12	98980865	98981065	0
chr4	4039415	4039615	0
chr15	91270096	91270296	0
chr1	182027560	182027760	0
chr2	905835	906035	0
chr1	16269545	16269745	0
chr15	56630255	56630455	0
chr17	12634196	12634396	0
chr9	67702535	67702735	0
chr5	101233776	101233976	0
chr16	74872296	74872496	0
chrX	31557936	31558136	0
chr19	9430636	9430836	0
chr6	46942596	46942796	0
chr1	11405655	11405855	0
chr1	151214676	151214876	0
chr11	66423135	66423335	0
chr3	177721656	177721856	0
chr7	32843186	32843386	0
chr10	113963226	113963426	0
chr6	131430436	131430636	0
chr11	68541355	68541555	0
chr16	30289875	30290075	0
chr15	41443045	41443245	0
chr19	47023840	47024040	0
chr16	31420855	31421055	0
chr18	75686836	75687036	0
chr6	117336616	117336816	0
chr6	12266895	12267095	0
chr9	95318975	95319175	0
chr7	65108495	65108695	0
chr6	35879696	35879896	0
chr16	8299995	8300195	0
chr21	46673035	46673235	0
chr6	132052476	132052676	0
chr15	97513646	97513846	0
chr22	41990036	41990236	0
chr3	151407615	151407815	0
chr6	166105335	166105535	0
chr21	20289856	20290056	0
chr16	69934896	69935096	0
chr14	79157296	79157496	0
chr11	109640106	109640306	0
chr2	96426896	96427096	0
chr1	20897875	20898075	0
chr20	48093795	48093995	0
chr8	15175846	15176046	0
chr2	176610275	176610475	0
chr5	23527416	23527616	0
chr10	69853686	69853886	0
chr4	133031976	133032176	0
chr7	145744386	145744586	0
chr6	7293175	7293375	0
chr17	37337816	37338016	0
chr6	104749976	104750176	0
chr8	79556676	79556876	0
chr6	6612835	6613035	0
chr13	81064135	81064335	0
chr22	51239535	51239735	0
chr20	38429196	38429396	0
chr17	40588436	40588636	0
chr1	28081855	28082055	0
